f,S21
1064,0.908687288
1065,0.908629849
1066,0.908572571
1067,0.908515456
1068,0.908458502
1069,0.908401712
1070,0.908345085
1071,0.908288622
1072,0.908232324
1073,0.908176191
1074,0.908120223
1075,0.908064422
1076,0.908008787
1077,0.90795332
1078,0.90789802
1079,0.907842889
1080,0.907787926
1081,0.907733133
1082,0.90767851
1083,0.907624057
1084,0.907569775
1085,0.907515665
1086,0.907461726
1087,0.90740796
1088,0.907354367
1089,0.907300948
1090,0.907247703
1091,0.907194632
1092,0.907141736
1093,0.907089016
1094,0.907036472
1095,0.906984104
1096,0.906931914
1097,0.906879901
1098,0.906828066
1099,0.90677641
1100,0.906724933
1101,0.906673636
1102,0.906622518
1103,0.906571581
1104,0.906520825
1105,0.90647025
1106,0.906419858
1107,0.906369648
1108,0.906319621
1109,0.906269777
1110,0.906220117
1111,0.906170642
1112,0.906121351
1113,0.906072246
1114,0.906023326
1115,0.905974593
1116,0.905926046
1117,0.905877687
1118,0.905829515
1119,0.905781531
1120,0.905733736
1121,0.905686129
1122,0.905638712
1123,0.905591485
1124,0.905544448
1125,0.905497602
1126,0.905450947
1127,0.905404484
1128,0.905358213
1129,0.905312134
1130,0.905266248
1131,0.905220556
1132,0.905175057
1133,0.905129753
1134,0.905084643
1135,0.905039728
1136,0.904995008
1137,0.904950485
1138,0.904906158
1139,0.904862027
1140,0.904818094
1141,0.904774358
1142,0.90473082
1143,0.90468748
1144,0.904644339
1145,0.904601397
1146,0.904558655
1147,0.904516113
1148,0.90447377
1149,0.904431629
1150,0.904389689
1151,0.90434795
1152,0.904306412
1153,0.904265077
1154,0.904223945
1155,0.904183016
1156,0.90414229
1157,0.904101767
1158,0.904061449
1159,0.904021335
1160,0.903981426
1161,0.903941722
1162,0.903902223
1163,0.903862931
1164,0.903823844
1165,0.903784964
1166,0.903746291
1167,0.903707826
1168,0.903669567
1169,0.903631517
1170,0.903593675
1171,0.903556042
1172,0.903518617
1173,0.903481402
1174,0.903444396
1175,0.9034076
1176,0.903371015
1177,0.90333464
1178,0.903298476
1179,0.903262523
1180,0.903226781
1181,0.903191251
1182,0.903155934
1183,0.903120828
1184,0.903085936
1185,0.903051256
1186,0.90301679
1187,0.902982537
1188,0.902948498
1189,0.902914673
1190,0.902881063
1191,0.902847668
1192,0.902814487
1193,0.902781522
1194,0.902748772
1195,0.902716238
1196,0.90268392
1197,0.902651819
1198,0.902619934
1199,0.902588266
1200,0.902556815
